trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1093,False,"{'a': 0.001, 'e': 0.3355447327042427}",20,16,8.814616521594965,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.001, 'e': 0.33520935568799465}",20,0,-3.7978215917721405,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1095,False,"{'a': 0.001, 'e': 0.3348743138811302}",30,0,-3.810245274162651,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
1096,False,"{'a': 0.001, 'e': 0.3345396069486076}",20,0,3.7173907140718017,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1097,False,"{'a': 0.001, 'e': 0.33420523455571977}",25,13,-35.332651261808785,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
1098,False,"{'a': 0.001, 'e': 0.3338711963680944}",20,12,-6.13089641658293,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.001, 'e': 0.3335374920516932}",25,19,4.7463840446017205,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.001, 'e': 0.33320412127281185}",30,0,-62.224024046019075,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
1101,False,"{'a': 0.001, 'e': 0.33287108369807955}",25,0,-64.0741530016689,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
1102,False,"{'a': 0.001, 'e': 0.3325383789944587}",20,0,-19.65599704424998,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1103,False,"{'a': 0.001, 'e': 0.33220600682924445}",20,0,-7.8699828751456895,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1104,False,"{'a': 0.001, 'e': 0.3318739668700649}",25,0,-72.88862236205914,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 2}",0
1105,False,"{'a': 0.001, 'e': 0.3315422587848797}",25,13,-40.96540446531722,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1106,False,"{'a': 0.001, 'e': 0.331210882241981}",25,0,-35.84402812613388,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1107,False,"{'a': 0.001, 'e': 0.33087983690999206}",20,0,-82.26950295644352,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
1108,False,"{'a': 0.001, 'e': 0.3305491224578677}",25,0,-35.91229444693298,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1109,False,"{'a': 0.001, 'e': 0.3302187385548933}",25,0,-77.31791437437228,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1110,False,"{'a': 0.001, 'e': 0.329888684870685}",25,0,0.8771479275156602,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1111,False,"{'a': 0.001, 'e': 0.32955896107518906}",25,0,-84.07339122780228,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
1112,False,"{'a': 0.001, 'e': 0.32922956683868165}",30,15,13.796458470852853,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.001, 'e': 0.3289005018317685}",20,13,13.282761238461793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.001, 'e': 0.3285717657253846}",20,9,19.58605577395158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.001, 'e': 0.32824335819079375}",35,0,-77.72124275553723,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
1116,False,"{'a': 0.001, 'e': 0.32791527889958855}",25,0,32.02073060454911,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.001, 'e': 0.3275875275236895}",25,4,-12.855623064510155,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
1118,False,"{'a': 0.001, 'e': 0.3272601037353453}",25,8,-7.6180998263025215,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1119,False,"{'a': 0.001, 'e': 0.3269330072071321}",20,0,-14.651868661655485,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1120,False,"{'a': 0.001, 'e': 0.3266062376119534}",25,5,-28.820795741140692,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
1121,False,"{'a': 0.001, 'e': 0.32627979462303947}",20,0,-0.5731498991173541,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1122,False,"{'a': 0.001, 'e': 0.32595367791394736}",30,0,-16.878527076776326,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1123,False,"{'a': 0.001, 'e': 0.32562788715856034}",25,0,-5.804697846412426,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
1124,False,"{'a': 0.001, 'e': 0.3253024220310876}",20,4,-63.21133630839651,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
1125,False,"{'a': 0.001, 'e': 0.324977282206064}",20,4,23.455130259706415,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.001, 'e': 0.32465246735834974}",20,10,-39.00561820152766,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1127,False,"{'a': 0.001, 'e': 0.3243279771631298}",20,0,-26.67854105085962,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1128,False,"{'a': 0.001, 'e': 0.32400381129591416}",30,0,-123.87884747595635,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
1129,False,"{'a': 0.001, 'e': 0.3236799694325367}",25,0,7.171367310384763,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1130,False,"{'a': 0.001, 'e': 0.32335645124915574}",20,6,22.678572636763498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.001, 'e': 0.3230332564222529}",25,0,-86.39035079962377,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
1132,False,"{'a': 0.001, 'e': 0.3227103846286335}",25,0,-7.132477110941199,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1133,False,"{'a': 0.001, 'e': 0.3223878355454255}",20,0,-32.541907659275154,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1134,False,"{'a': 0.001, 'e': 0.32206560885008}",20,0,-18.615778196405326,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1135,False,"{'a': 0.001, 'e': 0.32174370422037013}",25,0,-67.52350394047505,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1136,False,"{'a': 0.001, 'e': 0.32142212133439135}",25,12,-0.588568414069659,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.001, 'e': 0.32110085987056064}",20,0,-34.92057881984768,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1138,False,"{'a': 0.001, 'e': 0.3207799195076166}",25,0,-7.6970656733270495,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1139,False,"{'a': 0.001, 'e': 0.32045929992461875}",30,0,-77.22713862157624,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
1140,False,"{'a': 0.001, 'e': 0.3201390008009476}",25,0,-75.96359575377329,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1141,False,"{'a': 0.001, 'e': 0.31981902181630384}",20,0,11.347365214968185,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1142,False,"{'a': 0.001, 'e': 0.31949936265070866}",35,5,-50.212274396078605,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",1
1143,False,"{'a': 0.001, 'e': 0.31918002298450265}",20,0,4.4205162113456975,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1144,False,"{'a': 0.001, 'e': 0.3188610024983463}",25,14,4.633820405628553,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.001, 'e': 0.31854230087321894}",25,0,-30.393946661122396,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1146,False,"{'a': 0.001, 'e': 0.3182239177904191}",20,0,8.920210663310964,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1147,False,"{'a': 0.001, 'e': 0.3179058529315635}",25,0,-42.58725985356109,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1148,False,"{'a': 0.001, 'e': 0.31758810597858733}",20,12,12.151174571469003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.001, 'e': 0.3172706766137436}",20,6,8.784837575564746,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.001, 'e': 0.31695356451960294}",20,0,-13.515827490314141,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1151,False,"{'a': 0.001, 'e': 0.31663676937905316}",20,0,-43.804459243416154,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1152,False,"{'a': 0.001, 'e': 0.3163202908752992}",20,0,-48.27325805243848,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
1153,False,"{'a': 0.001, 'e': 0.31600412869186245}",25,0,-41.08542710640155,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1154,False,"{'a': 0.001, 'e': 0.3156882825125808}",20,2,18.792432762489298,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.001, 'e': 0.31537275202160797}",20,0,11.309215735510186,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1156,False,"{'a': 0.001, 'e': 0.3150575369034133}",20,0,-17.695557651100746,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1157,False,"{'a': 0.001, 'e': 0.3147426368427819}",30,13,-2.607653218563322,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1158,False,"{'a': 0.001, 'e': 0.31442805152481357}",20,0,-38.51689642857233,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1159,False,"{'a': 0.001, 'e': 0.31411378063492296}",30,0,-12.298050036056333,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
1160,False,"{'a': 0.001, 'e': 0.3137998238588391}",30,13,19.249066617516185,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.001, 'e': 0.3134861808826053}",20,0,14.298143487573087,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1162,False,"{'a': 0.001, 'e': 0.3131728513925785}",20,0,-50.977662026352874,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1163,False,"{'a': 0.001, 'e': 0.3128598350754292}",20,0,-42.656205501946545,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1164,False,"{'a': 0.001, 'e': 0.312547131618141}",20,12,14.272162822715783,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.001, 'e': 0.31223474070801055}",20,0,-0.9703074539627419,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1166,False,"{'a': 0.001, 'e': 0.31192266203264674}",25,0,-65.63192245427847,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
1167,False,"{'a': 0.001, 'e': 0.31161089527997105}",30,21,17.09445204242372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.001, 'e': 0.3112994401382165}",20,2,15.525505376385697,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.001, 'e': 0.3109882962959281}",30,22,-9.645586811265044,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1170,False,"{'a': 0.001, 'e': 0.31067746344196184}",20,0,-15.36335925748422,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1171,False,"{'a': 0.001, 'e': 0.31036694126548503}",20,0,-31.806356940048545,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1172,False,"{'a': 0.001, 'e': 0.31005672945597523}",25,0,-31.696062247458936,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1173,False,"{'a': 0.001, 'e': 0.3097468277032208}",35,0,-13.539467072562214,"{0: 30, 1: 2, 2: 2, 3: 1, 4: 0}",0
1174,False,"{'a': 0.001, 'e': 0.30943723569731985}",25,0,7.614577468839162,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1175,False,"{'a': 0.001, 'e': 0.3091279531286804}",20,0,-108.6885873873291,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1176,False,"{'a': 0.001, 'e': 0.30881897968801986}",25,4,29.548220654100
